日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-05-16,1101,台泥,30.15,30.4,30.05,30.1,399308910,TWSE,2025-06-07 13:27:17
2025-05-16,1102,亞泥,44.45,44.55,44.1,44.4,246076015,TWSE,2025-06-07 13:27:17
2025-05-16,1103,嘉泥,15.7,15.9,15.7,15.8,2529042,TWSE,2025-06-07 13:27:17
2025-05-16,1104,環泥,29.25,29.45,29.2,29.45,4730261,TWSE,2025-06-07 13:27:17
2025-05-16,1108,幸福,15.35,15.35,15.2,15.25,10537661,TWSE,2025-06-07 13:27:17
2025-05-16,1109,信大,17.25,17.3,17.1,17.25,2482433,TWSE,2025-06-07 13:27:17
2025-05-16,1110,東泥,19.45,19.8,19.4,19.7,3817649,TWSE,2025-06-07 13:27:17
2025-05-16,1201,味全,17.0,17.1,17.0,17.0,3189047,TWSE,2025-06-07 13:27:17
2025-05-16,1203,味王,40.6,41.2,40.6,41.2,2694300,TWSE,2025-06-07 13:27:17
2025-05-16,1210,大成,60.5,62.7,60.5,62.5,210700283,TWSE,2025-06-07 13:27:17
2025-05-16,1213,大飲,14.45,14.45,14.0,14.35,1736728,TWSE,2025-06-07 13:27:17
2025-05-16,1215,卜蜂,112.0,114.5,112.0,114.5,219962750,TWSE,2025-06-07 13:27:17
2025-05-16,1216,統一,78.8,79.6,78.6,79.6,808740458,TWSE,2025-06-07 13:27:17
2025-05-16,1217,愛之味,11.2,11.25,11.15,11.2,4264365,TWSE,2025-06-07 13:27:17
2025-05-16,1218,泰山,21.4,21.8,21.4,21.55,27622667,TWSE,2025-06-07 13:27:17
2025-05-16,1219,福壽,15.35,15.7,15.35,15.65,8749781,TWSE,2025-06-07 13:27:17
2025-05-16,1220,台榮,14.65,14.75,14.55,14.55,5883107,TWSE,2025-06-07 13:27:17
2025-05-16,1227,佳格,35.5,36.0,35.5,36.0,14476323,TWSE,2025-06-07 13:27:17
2025-05-16,1229,聯華,46.8,47.25,46.8,46.85,51483261,TWSE,2025-06-07 13:27:17
2025-05-16,1231,聯華食,137.5,137.5,136.5,137.0,26924570,TWSE,2025-06-07 13:27:17
2025-05-16,1232,大統益,164.0,164.0,162.0,162.0,15373851,TWSE,2025-06-07 13:27:17
2025-05-16,1233,天仁,32.85,32.95,32.5,32.55,996412,TWSE,2025-06-07 13:27:17
2025-05-16,1234,黑松,41.2,42.65,41.2,42.35,41369066,TWSE,2025-06-07 13:27:17
2025-05-16,1235,興泰,106.0,106.0,102.5,105.0,1163567,TWSE,2025-06-07 13:27:17
2025-05-16,1236,宏亞,21.8,21.8,21.8,21.8,73917,TWSE,2025-06-07 13:27:17
2025-05-16,1256,鮮活果汁-KY,120.0,121.0,119.0,119.0,2304349,TWSE,2025-06-07 13:27:17
2025-05-16,1301,台塑,36.8,37.2,36.55,37.0,350695085,TWSE,2025-06-07 13:27:17
2025-05-16,1303,南亞,31.85,31.85,31.45,31.75,140427274,TWSE,2025-06-07 13:27:17
2025-05-16,1304,台聚,10.3,10.4,10.25,10.25,7897969,TWSE,2025-06-07 13:27:17
2025-05-16,1305,華夏,11.4,11.55,11.3,11.3,6750367,TWSE,2025-06-07 13:27:17
2025-05-16,1307,三芳,39.95,40.3,39.75,39.95,36599285,TWSE,2025-06-07 13:27:17
2025-05-16,1308,亞聚,12.6,12.65,12.5,12.6,6422651,TWSE,2025-06-07 13:27:17
