日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-06-12,1101,台泥,27.3,27.3,26.95,27.05,269487242,TWSE,2025-06-17 09:15:58
2025-06-12,1102,亞泥,43.0,43.05,42.2,42.8,330401654,TWSE,2025-06-17 09:15:58
2025-06-12,1103,嘉泥,14.7,14.8,14.65,14.75,3197976,TWSE,2025-06-17 09:15:58
2025-06-12,1104,環泥,30.1,30.2,29.95,30.0,8368414,TWSE,2025-06-17 09:15:58
2025-06-12,1108,幸福,14.95,15.0,14.9,14.95,870438,TWSE,2025-06-17 09:15:58
2025-06-12,1109,信大,17.05,17.05,16.9,16.95,464521,TWSE,2025-06-17 09:15:58
2025-06-12,1110,東泥,20.15,20.25,19.9,20.15,2370594,TWSE,2025-06-17 09:15:58
2025-06-12,1201,味全,15.95,16.0,15.85,15.95,4062421,TWSE,2025-06-17 09:15:58
2025-06-12,1203,味王,39.45,39.5,39.4,39.4,781525,TWSE,2025-06-17 09:15:58
2025-06-12,1210,大成,61.3,61.8,60.8,61.6,67555098,TWSE,2025-06-17 09:15:58
2025-06-12,1213,大飲,12.95,13.0,12.95,13.0,279572,TWSE,2025-06-17 09:15:58
2025-06-12,1215,卜蜂,113.0,114.5,112.0,114.0,134931347,TWSE,2025-06-17 09:15:58
2025-06-12,1216,統一,79.4,79.5,78.8,79.2,648204790,TWSE,2025-06-17 09:15:58
2025-06-12,1217,愛之味,10.75,10.85,10.75,10.8,2493216,TWSE,2025-06-17 09:15:58
2025-06-12,1218,泰山,21.75,21.8,21.6,21.8,12694865,TWSE,2025-06-17 09:15:58
2025-06-12,1219,福壽,14.6,15.0,14.55,14.75,1353312,TWSE,2025-06-17 09:15:58
2025-06-12,1220,台榮,13.6,13.6,13.55,13.6,1068631,TWSE,2025-06-17 09:15:58
2025-06-12,1227,佳格,33.15,33.4,33.15,33.25,9187368,TWSE,2025-06-17 09:15:58
2025-06-12,1229,聯華,45.5,45.5,44.75,45.0,43488152,TWSE,2025-06-17 09:15:58
2025-06-12,1231,聯華食,132.5,135.0,132.5,133.5,35902437,TWSE,2025-06-17 09:15:58
2025-06-12,1232,大統益,155.0,155.0,152.5,153.0,23683581,TWSE,2025-06-17 09:15:58
2025-06-12,1233,天仁,31.55,31.55,30.7,30.7,1242938,TWSE,2025-06-17 09:15:58
2025-06-12,1234,黑松,41.3,41.4,41.2,41.35,3547711,TWSE,2025-06-17 09:15:58
2025-06-12,1235,興泰,66.8,67.0,66.0,66.9,943614,TWSE,2025-06-17 09:15:58
2025-06-12,1236,宏亞,22.15,22.15,22.0,22.0,99010,TWSE,2025-06-17 09:15:58
2025-06-12,1256,鮮活果汁-KY,119.0,119.0,119.0,119.0,1260211,TWSE,2025-06-17 09:15:58
2025-06-12,1301,台塑,35.95,36.7,35.9,36.35,377933227,TWSE,2025-06-17 09:15:58
2025-06-12,1303,南亞,29.95,30.3,29.4,29.5,355618962,TWSE,2025-06-17 09:15:58
2025-06-12,1304,台聚,9.53,9.73,9.53,9.56,7122890,TWSE,2025-06-17 09:15:58
2025-06-12,1305,華夏,10.4,10.55,10.3,10.35,4347107,TWSE,2025-06-17 09:15:58
2025-06-12,1307,三芳,36.95,37.4,36.7,36.85,46299884,TWSE,2025-06-17 09:15:58
2025-06-12,1308,亞聚,12.05,12.15,11.95,12.05,3637590,TWSE,2025-06-17 09:15:58
2025-06-12,1309,台達化,10.75,10.9,10.65,10.7,3135869,TWSE,2025-06-17 09:15:58
2025-06-12,1310,台苯,7.98,8.07,7.97,8.0,4013260,TWSE,2025-06-17 09:15:58
2025-06-12,1312,國喬,10.1,10.15,9.94,9.95,49478757,TWSE,2025-06-17 09:15:58
2025-06-12,1313,聯成,8.16,8.17,8.11,8.12,5185789,TWSE,2025-06-17 09:15:58
2025-06-12,1314,中石化,6.68,6.72,6.64,6.68,29788071,TWSE,2025-06-17 09:15:58
2025-06-12,1315,達新,66.2,66.2,66.2,66.2,84964,TWSE,2025-06-17 09:15:58
2025-06-12,1316,上曜,14.4,14.4,14.2,14.2,31787389,TWSE,2025-06-17 09:15:58
2025-06-12,1319,東陽,120.5,121.0,116.0,117.0,503763895,TWSE,2025-06-17 09:15:58
2025-06-12,1321,大洋,36.5,36.6,36.45,36.6,2596680,TWSE,2025-06-17 09:15:58
2025-06-12,1323,永裕,19.55,19.65,19.55,19.65,152038,TWSE,2025-06-17 09:15:58
2025-06-12,1324,地球,11.2,11.25,11.15,11.25,157715,TWSE,2025-06-17 09:15:58
2025-06-12,1325,恆大,33.65,34.35,33.1,33.2,105336475,TWSE,2025-06-17 09:15:58
2025-06-12,1326,台化,24.95,25.4,24.9,25.05,150325292,TWSE,2025-06-17 09:15:58
2025-06-12,1337,再生-KY,5.76,5.8,5.72,5.72,338781,TWSE,2025-06-17 09:15:58
2025-06-12,1338,廣華-KY,24.9,24.9,24.65,24.9,1934543,TWSE,2025-06-17 09:15:58
2025-06-12,1339,昭輝,50.1,50.1,49.25,50.1,3332371,TWSE,2025-06-17 09:15:58
2025-06-12,1340,勝悅-KY,7.08,7.08,6.82,6.82,436238,TWSE,2025-06-17 09:15:58
2025-06-12,1341,富林-KY,66.0,66.9,66.0,66.9,396900,TWSE,2025-06-17 09:15:58
2025-06-12,1342,八貫,91.9,92.4,91.2,91.3,7354964,TWSE,2025-06-17 09:15:58
2025-06-12,1402,遠東新,33.2,33.45,32.95,33.05,170197290,TWSE,2025-06-17 09:15:58
2025-06-12,1409,新纖,12.5,12.5,12.3,12.3,19718494,TWSE,2025-06-17 09:15:58
2025-06-12,1410,南染,38.9,39.7,38.85,39.0,1371817,TWSE,2025-06-17 09:15:58
2025-06-12,1413,宏洲,11.95,11.95,11.9,11.9,274300,TWSE,2025-06-17 09:15:58
2025-06-12,1414,東和,18.9,19.35,18.6,19.35,11071447,TWSE,2025-06-17 09:15:58
2025-06-12,1416,廣豐,12.0,12.05,12.0,12.0,2045964,TWSE,2025-06-17 09:15:58
2025-06-12,1417,嘉裕,8.01,8.07,7.98,8.07,360444,TWSE,2025-06-17 09:15:58
2025-06-12,1418,東華,21.6,21.65,21.1,21.1,746012,TWSE,2025-06-17 09:15:58
2025-06-12,1419,新紡,62.5,64.9,62.0,63.4,90403568,TWSE,2025-06-17 09:15:58
2025-06-12,1423,利華,37.5,38.3,37.3,37.3,8443885,TWSE,2025-06-17 09:15:58
2025-06-12,1432,大魯閣,17.15,17.25,17.05,17.2,959435,TWSE,2025-06-17 09:15:58
2025-06-12,1434,福懋,15.8,15.95,15.75,15.8,13043148,TWSE,2025-06-17 09:15:58
2025-06-12,1435,中福,34.4,34.4,32.75,32.75,70825,TWSE,2025-06-17 09:15:58
2025-06-12,1436,華友聯,117.0,118.5,116.5,118.0,25759761,TWSE,2025-06-17 09:15:58
2025-06-12,1437,勤益控,32.4,32.4,32.25,32.35,1109344,TWSE,2025-06-17 09:15:58
2025-06-12,1438,三地開發,37.6,37.8,37.35,37.7,9328682,TWSE,2025-06-17 09:15:58
2025-06-12,1439,雋揚,31.45,31.45,29.95,30.5,1937953,TWSE,2025-06-17 09:15:58
2025-06-12,1440,南紡,13.5,13.55,13.35,13.5,11427096,TWSE,2025-06-17 09:15:58
2025-06-12,1441,大東,12.75,12.75,12.75,12.75,30024,TWSE,2025-06-17 09:15:58
2025-06-12,1442,名軒,81.1,81.8,77.6,79.9,174628239,TWSE,2025-06-17 09:15:58
2025-06-12,1443,立益物流,30.45,30.9,30.45,30.9,794760,TWSE,2025-06-17 09:15:58
2025-06-12,1444,力麗,6.89,6.9,6.86,6.9,2479564,TWSE,2025-06-17 09:15:58
2025-06-12,1445,大宇,15.5,15.5,15.4,15.4,652069,TWSE,2025-06-17 09:15:58
2025-06-12,1446,宏和,26.2,26.35,25.6,25.95,14372626,TWSE,2025-06-17 09:15:58
2025-06-12,1447,力鵬,6.14,6.17,6.08,6.16,3676248,TWSE,2025-06-17 09:15:58
2025-06-12,1449,佳和,12.75,12.75,12.6,12.6,4473940,TWSE,2025-06-17 09:15:58
2025-06-12,1451,年興,19.4,19.4,19.1,19.1,4138297,TWSE,2025-06-17 09:15:58
2025-06-12,1452,宏益,12.25,12.25,12.1,12.1,291245,TWSE,2025-06-17 09:15:58
2025-06-12,1453,大將,14.5,14.75,14.0,14.55,1830022,TWSE,2025-06-17 09:15:58
2025-06-12,1454,台富,15.45,15.45,15.2,15.35,307539,TWSE,2025-06-17 09:15:58
2025-06-12,1455,集盛,9.03,9.06,8.91,8.92,2539861,TWSE,2025-06-17 09:15:58
2025-06-12,1456,怡華,13.35,13.35,12.9,13.3,462745,TWSE,2025-06-17 09:15:58
2025-06-12,1457,宜進,17.6,17.6,17.5,17.6,573204,TWSE,2025-06-17 09:15:58
2025-06-12,1459,聯發,11.6,11.65,11.6,11.65,370727,TWSE,2025-06-17 09:15:58
2025-06-12,1460,宏遠,6.87,6.9,6.79,6.79,2227300,TWSE,2025-06-17 09:15:58
2025-06-12,1463,強盛新,19.95,20.05,19.85,19.95,3462309,TWSE,2025-06-17 09:15:58
2025-06-12,1464,得力,13.4,13.4,13.1,13.15,10547640,TWSE,2025-06-17 09:15:58
2025-06-12,1465,偉全,13.35,13.4,13.25,13.35,515781,TWSE,2025-06-17 09:15:58
2025-06-12,1466,聚隆,17.35,17.35,16.5,16.6,15951824,TWSE,2025-06-17 09:15:58
2025-06-12,1467,南緯,8.15,8.22,8.13,8.19,279280,TWSE,2025-06-17 09:15:58
2025-06-12,1468,昶和,14.5,14.5,14.3,14.45,533900,TWSE,2025-06-17 09:15:58
2025-06-12,1470,大統新創,22.65,22.65,21.9,21.95,200903,TWSE,2025-06-17 09:15:58
2025-06-12,1471,首利,10.85,11.0,10.8,10.95,1601878,TWSE,2025-06-17 09:15:58
2025-06-12,1472,三洋實業,93.4,94.6,91.8,93.0,10665488,TWSE,2025-06-17 09:15:58
2025-06-12,1473,台南,27.65,27.75,27.4,27.6,4089714,TWSE,2025-06-17 09:15:58
2025-06-12,1474,弘裕,12.75,12.95,12.75,12.75,121959,TWSE,2025-06-17 09:15:58
2025-06-12,1475,業旺,40.15,41.2,40.15,40.8,2266503,TWSE,2025-06-17 09:15:58
2025-06-12,1476,儒鴻,417.5,429.0,417.5,422.0,359360833,TWSE,2025-06-17 09:15:58
2025-06-12,1477,聚陽,249.5,252.0,243.0,243.0,577740293,TWSE,2025-06-17 09:15:58
2025-06-12,1503,士電,180.0,185.0,179.5,181.5,832554120,TWSE,2025-06-17 09:15:58
2025-06-12,1504,東元,52.6,53.2,52.6,52.8,128185127,TWSE,2025-06-17 09:15:58
2025-06-12,1506,正道,11.65,11.65,11.5,11.65,2229060,TWSE,2025-06-17 09:15:58
2025-06-12,1512,瑞利,7.92,7.95,7.88,7.9,201447,TWSE,2025-06-17 09:15:58
2025-06-12,1513,中興電,159.5,161.0,158.5,160.0,741790207,TWSE,2025-06-17 09:15:58
2025-06-12,1514,亞力,113.5,117.0,112.5,115.5,1788527882,TWSE,2025-06-17 09:15:58
2025-06-12,1515,力山,29.2,29.5,29.05,29.25,5341842,TWSE,2025-06-17 09:15:58
2025-06-12,1516,川飛,18.0,18.0,17.45,17.95,1196985,TWSE,2025-06-17 09:15:58
2025-06-12,1517,利奇,10.8,10.95,10.8,10.85,1659712,TWSE,2025-06-17 09:15:58
2025-06-12,1519,華城,487.5,517.0,486.0,512.0,5349965543,TWSE,2025-06-17 09:15:58
2025-06-12,1521,大億,27.7,27.85,27.35,27.65,527635,TWSE,2025-06-17 09:15:58
2025-06-12,1522,堤維西,46.5,46.7,46.05,46.5,32725947,TWSE,2025-06-17 09:15:58
2025-06-12,1524,耿鼎,28.8,29.45,28.65,29.4,62975101,TWSE,2025-06-17 09:15:58
2025-06-12,1525,江申,64.9,64.9,62.5,62.5,786703,TWSE,2025-06-17 09:15:58
2025-06-12,1526,日馳,20.35,20.55,19.85,20.05,1652018,TWSE,2025-06-17 09:15:58
2025-06-12,1527,鑽全,37.7,37.75,37.5,37.7,4280437,TWSE,2025-06-17 09:15:58
2025-06-12,1528,恩德,13.4,13.55,13.25,13.35,11578159,TWSE,2025-06-17 09:15:58
2025-06-12,1529,樂事綠能,29.25,29.65,29.15,29.35,64058370,TWSE,2025-06-17 09:15:58
2025-06-12,1530,亞崴,32.35,32.8,32.25,32.4,1529309,TWSE,2025-06-17 09:15:58
2025-06-12,1531,高林股,12.1,12.2,11.95,12.2,710542,TWSE,2025-06-17 09:15:58
2025-06-12,1532,勤美,25.25,25.55,25.2,25.2,9388306,TWSE,2025-06-17 09:15:58
2025-06-12,1533,車王電,30.15,30.15,29.35,29.9,3405802,TWSE,2025-06-17 09:15:58
2025-06-12,1535,中宇,57.7,57.7,57.2,57.3,1723985,TWSE,2025-06-17 09:15:58
2025-06-12,1536,和大,61.5,62.6,60.9,61.9,268990001,TWSE,2025-06-17 09:15:58
2025-06-12,1537,廣隆,142.0,142.5,141.5,141.5,8682026,TWSE,2025-06-17 09:15:58
2025-06-12,1538,正峰,28.85,28.85,28.85,28.85,52570,TWSE,2025-06-17 09:15:58
2025-06-12,1539,巨庭,18.3,18.5,18.25,18.5,704484,TWSE,2025-06-17 09:15:58
2025-06-12,1540,喬福,31.0,31.8,30.8,30.95,13330080,TWSE,2025-06-17 09:15:58
