日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-04-18,1101,台泥,29.3,29.3,28.95,28.95,591799672,TWSE,2025-06-07 15:21:07
2025-04-18,1102,亞泥,44.3,44.75,44.15,44.5,116141798,TWSE,2025-06-07 15:21:07
2025-04-18,1103,嘉泥,14.7,14.85,14.7,14.8,1610626,TWSE,2025-06-07 15:21:07
2025-04-18,1104,環泥,27.15,27.5,27.1,27.45,5951432,TWSE,2025-06-07 15:21:07
2025-04-18,1108,幸福,13.7,13.8,13.7,13.75,473424,TWSE,2025-06-07 15:21:07
2025-04-18,1109,信大,16.75,16.75,16.5,16.65,1017109,TWSE,2025-06-07 15:21:07
2025-04-18,1110,東泥,17.8,17.9,17.45,17.65,12517242,TWSE,2025-06-07 15:21:07
2025-04-18,1201,味全,16.3,16.3,16.15,16.2,2118258,TWSE,2025-06-07 15:21:07
2025-04-18,1203,味王,38.65,38.8,38.25,38.8,1741833,TWSE,2025-06-07 15:21:07
2025-04-18,1210,大成,58.6,58.6,58.0,58.4,63202881,TWSE,2025-06-07 15:21:07
2025-04-18,1213,大飲,12.7,13.3,12.7,13.3,491585,TWSE,2025-06-07 15:21:07
2025-04-18,1215,卜蜂,97.0,97.5,96.5,97.4,9997849,TWSE,2025-06-07 15:21:07
2025-04-18,1216,統一,75.4,75.6,74.8,74.9,644599571,TWSE,2025-06-07 15:21:07
2025-04-18,1217,愛之味,11.35,11.5,11.35,11.5,7218643,TWSE,2025-06-07 15:21:07
2025-04-18,1218,泰山,19.7,20.2,19.7,19.95,20784351,TWSE,2025-06-07 15:21:07
2025-04-18,1219,福壽,13.5,13.65,13.45,13.55,2598837,TWSE,2025-06-07 15:21:07
2025-04-18,1220,台榮,13.5,13.7,13.5,13.65,1743344,TWSE,2025-06-07 15:21:07
2025-04-18,1227,佳格,33.85,33.85,33.3,33.35,10338224,TWSE,2025-06-07 15:21:07
2025-04-18,1229,聯華,45.5,45.5,45.05,45.2,21669951,TWSE,2025-06-07 15:21:07
2025-04-18,1231,聯華食,130.5,134.5,129.0,134.5,48415319,TWSE,2025-06-07 15:21:07
2025-04-18,1232,大統益,152.0,152.0,150.0,150.0,8452131,TWSE,2025-06-07 15:21:07
2025-04-18,1233,天仁,34.0,34.95,34.0,34.0,554865,TWSE,2025-06-07 15:21:07
2025-04-18,1234,黑松,39.05,39.7,39.05,39.2,3389916,TWSE,2025-06-07 15:21:07
2025-04-18,1235,興泰,100.0,100.5,99.5,100.5,1860976,TWSE,2025-06-07 15:21:07
2025-04-18,1236,宏亞,20.55,20.75,20.55,20.65,142384,TWSE,2025-06-07 15:21:07
2025-04-18,1256,鮮活果汁-KY,128.0,132.0,121.0,121.0,12797346,TWSE,2025-06-07 15:21:07
2025-04-18,1301,台塑,35.6,35.65,35.2,35.45,197531801,TWSE,2025-06-07 15:21:07
2025-04-18,1303,南亞,30.9,31.0,30.55,30.65,155172408,TWSE,2025-06-07 15:21:07
2025-04-18,1304,台聚,10.1,10.3,10.0,10.15,11659178,TWSE,2025-06-07 15:21:07
2025-04-18,1305,華夏,11.3,11.4,11.15,11.15,8566895,TWSE,2025-06-07 15:21:07
2025-04-18,1307,三芳,34.7,35.25,34.45,34.9,35871443,TWSE,2025-06-07 15:21:07
2025-04-18,1308,亞聚,13.0,13.1,12.9,12.9,2817305,TWSE,2025-06-07 15:21:07
2025-04-18,1309,台達化,11.4,11.6,11.4,11.6,3290816,TWSE,2025-06-07 15:21:07
2025-04-18,1310,台苯,8.9,9.14,8.9,8.99,3685540,TWSE,2025-06-07 15:21:07
2025-04-18,1312,國喬,10.75,11.4,10.7,11.25,87699748,TWSE,2025-06-07 15:21:07
2025-04-18,1313,聯成,8.15,8.35,8.13,8.33,9849715,TWSE,2025-06-07 15:21:07
2025-04-18,1314,中石化,6.99,7.04,6.95,7.0,25268942,TWSE,2025-06-07 15:21:07
2025-04-18,1315,達新,64.6,65.4,64.6,65.4,641470,TWSE,2025-06-07 15:21:07
2025-04-18,1316,上曜,15.4,15.55,14.85,15.1,308124247,TWSE,2025-06-07 15:21:07
2025-04-18,1319,東陽,131.0,132.5,128.0,128.5,654506709,TWSE,2025-06-07 15:21:07
2025-04-18,1321,大洋,33.9,34.25,33.7,34.25,3739180,TWSE,2025-06-07 15:21:07
2025-04-18,1323,永裕,20.6,20.6,20.2,20.6,841277,TWSE,2025-06-07 15:21:07
2025-04-18,1324,地球,11.2,11.3,11.2,11.2,251952,TWSE,2025-06-07 15:21:07
2025-04-18,1325,恆大,23.55,23.7,23.5,23.6,2597143,TWSE,2025-06-07 15:21:07
2025-04-18,1326,台化,25.55,25.55,25.25,25.3,105609643,TWSE,2025-06-07 15:21:07
2025-04-18,1337,再生-KY,5.56,5.82,5.55,5.76,2266400,TWSE,2025-06-07 15:21:07
2025-04-18,1338,廣華-KY,23.8,23.95,23.55,23.65,4281361,TWSE,2025-06-07 15:21:07
2025-04-18,1339,昭輝,51.5,52.1,51.1,51.1,941244,TWSE,2025-06-07 15:21:07
2025-04-18,1340,勝悅-KY,7.24,7.34,7.24,7.24,975542,TWSE,2025-06-07 15:21:07
2025-04-18,1341,富林-KY,63.1,63.5,63.1,63.5,685671,TWSE,2025-06-07 15:21:07
2025-04-18,1342,八貫,90.7,91.0,89.5,89.6,17109946,TWSE,2025-06-07 15:21:07
2025-04-18,1402,遠東新,32.1,32.3,31.85,32.0,151137934,TWSE,2025-06-07 15:21:07
2025-04-18,1409,新纖,12.3,12.4,12.25,12.3,9321552,TWSE,2025-06-07 15:21:07
2025-04-18,1410,南染,32.1,32.95,32.1,32.95,67714,TWSE,2025-06-07 15:21:07
2025-04-18,1413,宏洲,11.5,11.5,11.45,11.45,105744,TWSE,2025-06-07 15:21:07
2025-04-18,1414,東和,17.3,17.55,17.1,17.3,3264660,TWSE,2025-06-07 15:21:07
2025-04-18,1416,廣豐,12.0,12.25,11.95,12.15,2778098,TWSE,2025-06-07 15:21:07
2025-04-18,1417,嘉裕,7.76,7.99,7.76,7.87,1298249,TWSE,2025-06-07 15:21:07
2025-04-18,1418,東華,20.75,22.15,20.75,21.5,447509,TWSE,2025-06-07 15:21:07
2025-04-18,1419,新紡,40.1,41.35,40.05,40.35,1090726,TWSE,2025-06-07 15:21:07
2025-04-18,1423,利華,32.1,34.75,32.1,32.75,1120380,TWSE,2025-06-07 15:21:07
2025-04-18,1432,大魯閣,16.2,16.2,16.0,16.15,1166760,TWSE,2025-06-07 15:21:07
2025-04-18,1434,福懋,16.55,16.6,16.45,16.55,6710120,TWSE,2025-06-07 15:21:07
2025-04-18,1435,中福,30.9,30.9,29.4,29.4,409706,TWSE,2025-06-07 15:21:07
2025-04-18,1436,華友聯,118.5,121.0,117.5,119.0,32489093,TWSE,2025-06-07 15:21:07
2025-04-18,1437,勤益控,30.7,30.75,30.5,30.7,1565358,TWSE,2025-06-07 15:21:07
2025-04-18,1438,三地開發,42.2,42.2,41.5,42.1,2310290,TWSE,2025-06-07 15:21:07
2025-04-18,1439,雋揚,30.7,31.0,30.7,30.7,127053,TWSE,2025-06-07 15:21:07
2025-04-18,1440,南紡,11.75,11.8,11.6,11.75,5160944,TWSE,2025-06-07 15:21:07
2025-04-18,1441,大東,12.05,12.05,11.8,11.8,136408,TWSE,2025-06-07 15:21:07
2025-04-18,1442,名軒,77.3,77.7,75.1,75.1,52755758,TWSE,2025-06-07 15:21:07
2025-04-18,1443,立益物流,27.55,27.8,27.5,27.8,720563,TWSE,2025-06-07 15:21:07
2025-04-18,1444,力麗,7.47,7.5,7.45,7.45,2164630,TWSE,2025-06-07 15:21:07
2025-04-18,1445,大宇,14.2,14.2,13.9,13.9,763756,TWSE,2025-06-07 15:21:07
2025-04-18,1446,宏和,26.35,26.35,25.85,25.95,4247493,TWSE,2025-06-07 15:21:07
2025-04-18,1447,力鵬,6.25,6.25,6.18,6.23,1557002,TWSE,2025-06-07 15:21:07
2025-04-18,1449,佳和,13.5,13.5,13.15,13.2,5345524,TWSE,2025-06-07 15:21:07
2025-04-18,1451,年興,18.3,18.3,17.8,17.8,2871460,TWSE,2025-06-07 15:21:07
2025-04-18,1452,宏益,12.35,12.5,12.3,12.5,302453,TWSE,2025-06-07 15:21:07
2025-04-18,1453,大將,13.7,13.85,13.5,13.5,1117564,TWSE,2025-06-07 15:21:07
2025-04-18,1454,台富,14.55,14.6,14.1,14.2,530501,TWSE,2025-06-07 15:21:07
2025-04-18,1455,集盛,9.22,9.51,9.18,9.35,4143025,TWSE,2025-06-07 15:21:07
2025-04-18,1456,怡華,13.25,13.3,12.8,13.1,805172,TWSE,2025-06-07 15:21:07
2025-04-18,1457,宜進,17.0,17.05,16.8,16.85,2143375,TWSE,2025-06-07 15:21:07
2025-04-18,1459,聯發,11.0,11.0,10.9,10.9,530425,TWSE,2025-06-07 15:21:07
2025-04-18,1460,宏遠,6.76,6.85,6.76,6.8,2283853,TWSE,2025-06-07 15:21:07
2025-04-18,1463,強盛新,20.6,21.25,20.6,21.1,6597173,TWSE,2025-06-07 15:21:07
2025-04-18,1464,得力,14.3,14.45,14.25,14.35,4830068,TWSE,2025-06-07 15:21:07
2025-04-18,1465,偉全,14.15,14.25,13.9,14.15,2114829,TWSE,2025-06-07 15:21:07
2025-04-18,1466,聚隆,13.4,13.7,13.0,13.0,5137651,TWSE,2025-06-07 15:21:07
2025-04-18,1467,南緯,8.8,8.81,8.73,8.75,692687,TWSE,2025-06-07 15:21:07
2025-04-18,1468,昶和,13.35,13.35,13.2,13.2,450550,TWSE,2025-06-07 15:21:07
2025-04-18,1470,大統新創,23.0,23.4,23.0,23.4,139116,TWSE,2025-06-07 15:21:07
2025-04-18,1471,首利,10.05,10.2,9.94,9.97,1361011,TWSE,2025-06-07 15:21:07
2025-04-18,1472,三洋實業,102.0,106.0,102.0,105.0,39294271,TWSE,2025-06-07 15:21:07
2025-04-18,1473,台南,28.2,28.7,28.2,28.5,3395909,TWSE,2025-06-07 15:21:07
2025-04-18,1474,弘裕,12.1,12.6,12.1,12.4,1675387,TWSE,2025-06-07 15:21:07
2025-04-18,1475,業旺,40.45,40.75,40.1,40.1,978452,TWSE,2025-06-07 15:21:07
2025-04-18,1476,儒鴻,384.0,387.0,378.0,378.0,312094718,TWSE,2025-06-07 15:21:07
2025-04-18,1477,聚陽,268.0,268.0,259.0,261.0,573609350,TWSE,2025-06-07 15:21:07
2025-04-18,1503,士電,143.0,143.5,139.5,140.0,151052947,TWSE,2025-06-07 15:21:07
2025-04-18,1504,東元,50.3,51.2,49.1,49.1,270579109,TWSE,2025-06-07 15:21:07
2025-04-18,1506,正道,12.2,12.35,12.1,12.2,1145519,TWSE,2025-06-07 15:21:07
2025-04-18,1512,瑞利,6.23,6.3,6.23,6.3,87935,TWSE,2025-06-07 15:21:07
2025-04-18,1513,中興電,126.5,127.5,125.0,126.0,296404923,TWSE,2025-06-07 15:21:07
2025-04-18,1514,亞力,91.6,91.9,90.0,90.4,116368566,TWSE,2025-06-07 15:21:07
2025-04-18,1515,力山,32.0,34.95,31.75,33.6,95433519,TWSE,2025-06-07 15:21:07
2025-04-18,1516,川飛,14.05,14.5,13.9,14.2,1558096,TWSE,2025-06-07 15:21:07
2025-04-18,1517,利奇,11.05,11.1,11.0,11.05,498974,TWSE,2025-06-07 15:21:07
2025-04-18,1519,華城,397.0,399.5,385.5,387.0,1390611566,TWSE,2025-06-07 15:21:07
2025-04-18,1521,大億,26.05,26.05,25.35,25.9,593998,TWSE,2025-06-07 15:21:07
2025-04-18,1522,堤維西,48.1,48.1,47.55,47.55,37481334,TWSE,2025-06-07 15:21:07
2025-04-18,1524,耿鼎,33.9,34.1,33.05,33.55,134006819,TWSE,2025-06-07 15:21:07
2025-04-18,1525,江申,60.9,61.5,60.9,61.0,613504,TWSE,2025-06-07 15:21:07
