日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-03-11,1101,台泥,34.35,35.15,34.25,34.8,934451443,TWSE,2025-06-07 15:21:45
2025-03-11,1102,亞泥,43.5,44.25,43.15,44.15,364432527,TWSE,2025-06-07 15:21:45
2025-03-11,1103,嘉泥,16.45,16.45,16.1,16.35,15864960,TWSE,2025-06-07 15:21:45
2025-03-11,1104,環泥,29.6,30.25,29.55,30.2,20388695,TWSE,2025-06-07 15:21:45
2025-03-11,1108,幸福,14.95,15.25,14.85,15.15,7602733,TWSE,2025-06-07 15:21:45
2025-03-11,1109,信大,17.8,17.85,17.7,17.85,3840183,TWSE,2025-06-07 15:21:45
2025-03-11,1110,東泥,20.3,20.65,20.0,20.5,6428830,TWSE,2025-06-07 15:21:45
2025-03-11,1201,味全,17.9,18.05,17.8,18.0,8013335,TWSE,2025-06-07 15:21:45
2025-03-11,1203,味王,37.25,37.45,36.95,37.25,2257681,TWSE,2025-06-07 15:21:45
2025-03-11,1210,大成,55.6,56.1,55.2,56.1,61752078,TWSE,2025-06-07 15:21:45
2025-03-11,1213,大飲,16.9,16.9,15.85,16.75,861711,TWSE,2025-06-07 15:21:45
2025-03-11,1215,卜蜂,103.0,104.0,102.5,104.0,72859003,TWSE,2025-06-07 15:21:45
2025-03-11,1216,統一,81.4,83.0,81.4,82.6,930562068,TWSE,2025-06-07 15:21:45
2025-03-11,1217,愛之味,12.2,12.25,12.05,12.2,11865519,TWSE,2025-06-07 15:21:45
2025-03-11,1218,泰山,20.3,20.55,20.25,20.55,15867619,TWSE,2025-06-07 15:21:45
2025-03-11,1219,福壽,14.85,15.0,14.8,15.0,3170855,TWSE,2025-06-07 15:21:45
2025-03-11,1220,台榮,17.25,17.35,17.05,17.25,7515096,TWSE,2025-06-07 15:21:45
2025-03-11,1225,福懋油,43.5,45.8,43.05,45.4,20432896,TWSE,2025-06-07 15:21:45
2025-03-11,1227,佳格,36.1,36.8,35.95,36.65,23388145,TWSE,2025-06-07 15:21:45
2025-03-11,1229,聯華,50.9,51.4,50.1,51.0,71462720,TWSE,2025-06-07 15:21:45
2025-03-11,1231,聯華食,143.0,143.0,138.0,139.0,166100461,TWSE,2025-06-07 15:21:45
2025-03-11,1232,大統益,152.0,153.5,151.5,153.5,14806930,TWSE,2025-06-07 15:21:45
2025-03-11,1233,天仁,30.8,30.8,30.6,30.6,617392,TWSE,2025-06-07 15:21:45
2025-03-11,1234,黑松,40.6,41.0,40.5,40.75,8036136,TWSE,2025-06-07 15:21:45
2025-03-11,1235,興泰,93.1,96.3,91.3,91.3,3044846,TWSE,2025-06-07 15:21:45
2025-03-11,1236,宏亞,23.1,23.1,22.7,22.9,719444,TWSE,2025-06-07 15:21:45
2025-03-11,1256,鮮活果汁-KY,143.0,143.0,134.0,140.5,8325436,TWSE,2025-06-07 15:21:45
2025-03-11,1301,台塑,38.4,39.05,37.0,39.0,1123569841,TWSE,2025-06-07 15:21:45
2025-03-11,1303,南亞,33.05,33.9,32.5,33.7,483702893,TWSE,2025-06-07 15:21:45
2025-03-11,1304,台聚,12.2,12.2,11.6,12.15,70212391,TWSE,2025-06-07 15:21:45
2025-03-11,1305,華夏,13.7,13.85,13.2,13.7,24914638,TWSE,2025-06-07 15:21:45
2025-03-11,1307,三芳,50.2,51.1,49.7,49.95,170591997,TWSE,2025-06-07 15:21:45
2025-03-11,1308,亞聚,14.85,15.25,14.25,14.95,37366065,TWSE,2025-06-07 15:21:45
2025-03-11,1309,台達化,15.5,15.5,14.65,14.9,100199408,TWSE,2025-06-07 15:21:45
2025-03-11,1310,台苯,10.6,10.65,10.3,10.6,11039050,TWSE,2025-06-07 15:21:45
2025-03-11,1312,國喬,11.5,11.6,11.15,11.55,122014880,TWSE,2025-06-07 15:21:45
2025-03-11,1313,聯成,9.35,9.35,8.93,9.17,52246666,TWSE,2025-06-07 15:21:45
2025-03-11,1314,中石化,8.07,8.09,7.84,8.05,108031479,TWSE,2025-06-07 15:21:45
2025-03-11,1315,達新,69.0,70.0,68.2,69.5,597172,TWSE,2025-06-07 15:21:45
2025-03-11,1316,上曜,15.55,15.9,14.95,15.35,255519559,TWSE,2025-06-07 15:21:45
