日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-05-14,1101,台泥,30.3,30.5,30.05,30.35,1016903597,TWSE,2025-06-07 13:27:26
2025-05-14,1102,亞泥,45.45,45.55,44.7,44.9,295779586,TWSE,2025-06-07 13:27:26
2025-05-14,1103,嘉泥,15.8,15.9,15.65,15.75,3138636,TWSE,2025-06-07 13:27:26
2025-05-14,1104,環泥,29.15,29.4,29.15,29.25,8066193,TWSE,2025-06-07 13:27:26
2025-05-14,1108,幸福,15.15,15.35,15.15,15.3,7091075,TWSE,2025-06-07 13:27:26
2025-05-14,1109,信大,17.1,17.5,17.1,17.35,4294764,TWSE,2025-06-07 13:27:26
2025-05-14,1110,東泥,19.4,19.55,19.15,19.45,4624672,TWSE,2025-06-07 13:27:26
2025-05-14,1201,味全,16.95,17.1,16.85,17.0,3863033,TWSE,2025-06-07 13:27:26
2025-05-14,1203,味王,40.0,40.25,39.95,40.2,1411262,TWSE,2025-06-07 13:27:26
2025-05-14,1210,大成,61.0,61.0,59.9,60.1,241580328,TWSE,2025-06-07 13:27:26
2025-05-14,1213,大飲,14.3,14.4,14.3,14.3,87325,TWSE,2025-06-07 13:27:26
2025-05-14,1215,卜蜂,109.5,110.0,109.0,109.5,87970799,TWSE,2025-06-07 13:27:26
2025-05-14,1216,統一,79.5,79.5,78.0,78.5,1215574350,TWSE,2025-06-07 13:27:26
2025-05-14,1217,愛之味,11.25,11.3,11.15,11.25,10167621,TWSE,2025-06-07 13:27:26
2025-05-14,1218,泰山,21.5,21.5,21.2,21.4,21097012,TWSE,2025-06-07 13:27:26
2025-05-14,1219,福壽,15.6,15.6,15.15,15.35,16767519,TWSE,2025-06-07 13:27:26
2025-05-14,1220,台榮,14.75,14.8,14.5,14.75,13285376,TWSE,2025-06-07 13:27:26
2025-05-14,1227,佳格,36.3,36.35,35.6,35.85,48464295,TWSE,2025-06-07 13:27:26
2025-05-14,1229,聯華,46.0,46.8,46.0,46.7,65057638,TWSE,2025-06-07 13:27:26
2025-05-14,1231,聯華食,140.0,140.0,138.0,139.5,30948734,TWSE,2025-06-07 13:27:26
2025-05-14,1232,大統益,162.0,163.0,160.5,163.0,24964995,TWSE,2025-06-07 13:27:26
2025-05-14,1233,天仁,32.95,33.15,32.5,32.5,2105406,TWSE,2025-06-07 13:27:26
2025-05-14,1234,黑松,41.2,41.3,41.1,41.15,4349545,TWSE,2025-06-07 13:27:26
2025-05-14,1235,興泰,108.5,110.5,104.0,105.5,4502657,TWSE,2025-06-07 13:27:26
2025-05-14,1236,宏亞,21.8,21.9,21.8,21.9,132350,TWSE,2025-06-07 13:27:26
2025-05-14,1256,鮮活果汁-KY,121.0,122.5,121.0,122.5,2307075,TWSE,2025-06-07 13:27:26
2025-05-14,1301,台塑,36.25,37.2,36.2,36.9,590213155,TWSE,2025-06-07 13:27:26
2025-05-14,1303,南亞,31.75,31.95,31.25,31.95,278575465,TWSE,2025-06-07 13:27:26
2025-05-14,1304,台聚,10.45,10.6,10.4,10.45,12232184,TWSE,2025-06-07 13:27:26
2025-05-14,1305,華夏,11.6,11.7,11.5,11.55,8201936,TWSE,2025-06-07 13:27:26
2025-05-14,1307,三芳,39.9,40.5,39.7,40.4,80731047,TWSE,2025-06-07 13:27:26
2025-05-14,1308,亞聚,12.65,12.75,12.5,12.7,6493609,TWSE,2025-06-07 13:27:26
2025-05-14,1309,台達化,12.35,12.9,12.3,12.35,8276375,TWSE,2025-06-07 13:27:26
2025-05-14,1310,台苯,9.13,9.21,9.12,9.14,2337558,TWSE,2025-06-07 13:27:26
2025-05-14,1312,國喬,11.4,11.55,11.2,11.25,88952901,TWSE,2025-06-07 13:27:26
2025-05-14,1313,聯成,8.6,8.68,8.49,8.64,13607444,TWSE,2025-06-07 13:27:26
2025-05-14,1314,中石化,7.51,7.54,7.38,7.46,69640621,TWSE,2025-06-07 13:27:26
2025-05-14,1315,達新,66.2,66.5,65.7,66.2,1220034,TWSE,2025-06-07 13:27:26
2025-05-14,1316,上曜,15.85,15.9,15.3,15.7,202357069,TWSE,2025-06-07 13:27:26
2025-05-14,1319,東陽,131.5,132.5,129.5,132.0,571143865,TWSE,2025-06-07 13:27:26
2025-05-14,1321,大洋,36.2,36.3,35.85,36.0,5231142,TWSE,2025-06-07 13:27:26
2025-05-14,1323,永裕,20.6,20.6,20.5,20.5,257989,TWSE,2025-06-07 13:27:26
2025-05-14,1324,地球,11.5,11.55,11.45,11.45,760438,TWSE,2025-06-07 13:27:26
2025-05-14,1325,恆大,28.1,28.1,27.75,27.9,8013214,TWSE,2025-06-07 13:27:26
2025-05-14,1326,台化,26.0,26.2,25.7,26.0,228837544,TWSE,2025-06-07 13:27:26
2025-05-14,1337,再生-KY,6.61,6.77,6.55,6.65,3408090,TWSE,2025-06-07 13:27:26
2025-05-14,1338,廣華-KY,24.35,24.75,24.35,24.55,1820124,TWSE,2025-06-07 13:27:26
2025-05-14,1339,昭輝,52.7,53.1,52.0,52.8,2022343,TWSE,2025-06-07 13:27:26
2025-05-14,1340,勝悅-KY,7.54,7.54,7.37,7.38,575407,TWSE,2025-06-07 13:27:26
2025-05-14,1341,富林-KY,65.6,65.6,65.6,65.6,206316,TWSE,2025-06-07 13:27:26
2025-05-14,1342,八貫,95.9,96.1,94.5,95.2,17407316,TWSE,2025-06-07 13:27:26
2025-05-14,1402,遠東新,34.2,34.2,33.65,33.8,234005964,TWSE,2025-06-07 13:27:26
2025-05-14,1409,新纖,13.15,13.2,13.05,13.1,18327299,TWSE,2025-06-07 13:27:26
2025-05-14,1410,南染,36.0,36.8,35.6,36.8,1716778,TWSE,2025-06-07 13:27:26
2025-05-14,1413,宏洲,11.9,11.95,11.85,11.95,334179,TWSE,2025-06-07 13:27:26
2025-05-14,1414,東和,19.7,19.8,19.45,19.8,5873439,TWSE,2025-06-07 13:27:26
2025-05-14,1416,廣豐,12.6,12.75,12.6,12.65,2247636,TWSE,2025-06-07 13:27:26
2025-05-14,1417,嘉裕,8.22,8.22,8.11,8.18,801060,TWSE,2025-06-07 13:27:26
2025-05-14,1418,東華,22.3,22.7,22.3,22.7,546146,TWSE,2025-06-07 13:27:26
2025-05-14,1419,新紡,44.25,44.25,43.05,43.6,2567253,TWSE,2025-06-07 13:27:26
2025-05-14,1423,利華,35.75,35.75,35.25,35.3,590909,TWSE,2025-06-07 13:27:26
2025-05-14,1432,大魯閣,16.9,17.05,16.9,17.0,919599,TWSE,2025-06-07 13:27:26
2025-05-14,1434,福懋,17.35,17.4,17.25,17.35,11551536,TWSE,2025-06-07 13:27:26
2025-05-14,1435,中福,34.95,36.6,32.6,33.15,445462,TWSE,2025-06-07 13:27:26
2025-05-14,1436,華友聯,124.5,124.5,122.0,122.0,28103988,TWSE,2025-06-07 13:27:26
2025-05-14,1437,勤益控,32.65,32.7,32.2,32.7,2651412,TWSE,2025-06-07 13:27:26
2025-05-14,1438,三地開發,46.3,46.35,45.5,46.0,1576298,TWSE,2025-06-07 13:27:26
2025-05-14,1439,雋揚,31.65,31.65,30.95,31.3,703412,TWSE,2025-06-07 13:27:26
2025-05-14,1440,南紡,14.25,14.3,14.0,14.1,20229608,TWSE,2025-06-07 13:27:26
2025-05-14,1441,大東,13.3,13.3,13.05,13.25,355411,TWSE,2025-06-07 13:27:26
2025-05-14,1442,名軒,73.8,73.8,68.0,68.5,299970852,TWSE,2025-06-07 13:27:26
2025-05-14,1443,立益物流,31.1,31.45,31.1,31.35,1293957,TWSE,2025-06-07 13:27:26
2025-05-14,1444,力麗,7.51,7.51,7.37,7.45,6064864,TWSE,2025-06-07 13:27:26
2025-05-14,1445,大宇,14.7,14.9,14.7,14.75,2042569,TWSE,2025-06-07 13:27:26
2025-05-14,1446,宏和,27.55,27.65,27.2,27.25,7807655,TWSE,2025-06-07 13:27:26
2025-05-14,1447,力鵬,6.49,6.52,6.45,6.5,3020011,TWSE,2025-06-07 13:27:26
2025-05-14,1449,佳和,14.35,14.4,14.25,14.4,3873996,TWSE,2025-06-07 13:27:26
2025-05-14,1451,年興,20.2,20.3,20.05,20.3,5483750,TWSE,2025-06-07 13:27:26
2025-05-14,1452,宏益,12.75,12.75,12.65,12.65,213571,TWSE,2025-06-07 13:27:26
2025-05-14,1453,大將,15.1,15.25,15.05,15.05,1411209,TWSE,2025-06-07 13:27:26
2025-05-14,1454,台富,14.6,14.6,14.3,14.4,334262,TWSE,2025-06-07 13:27:26
2025-05-14,1455,集盛,9.58,9.62,9.51,9.53,4152252,TWSE,2025-06-07 13:27:26
2025-05-14,1456,怡華,13.75,13.85,13.55,13.8,553666,TWSE,2025-06-07 13:27:26
2025-05-14,1457,宜進,17.95,18.0,17.8,18.0,1439692,TWSE,2025-06-07 13:27:26
2025-05-14,1459,聯發,12.1,12.7,12.05,12.25,5899876,TWSE,2025-06-07 13:27:26
2025-05-14,1460,宏遠,6.79,6.83,6.73,6.83,3437020,TWSE,2025-06-07 13:27:26
2025-05-14,1463,強盛新,21.95,22.75,21.95,22.45,10769531,TWSE,2025-06-07 13:27:26
2025-05-14,1464,得力,13.85,14.05,13.85,14.0,10343669,TWSE,2025-06-07 13:27:26
2025-05-14,1465,偉全,14.0,14.0,13.7,13.7,4419789,TWSE,2025-06-07 13:27:26
2025-05-14,1466,聚隆,16.65,16.65,16.0,16.1,13869732,TWSE,2025-06-07 13:27:26
2025-05-14,1467,南緯,8.95,9.1,8.9,9.09,1436069,TWSE,2025-06-07 13:27:26
2025-05-14,1468,昶和,14.35,14.35,14.15,14.3,460483,TWSE,2025-06-07 13:27:26
2025-05-14,1470,大統新創,25.75,25.75,25.3,25.3,615368,TWSE,2025-06-07 13:27:26
2025-05-14,1471,首利,10.55,11.35,10.55,11.35,24901613,TWSE,2025-06-07 13:27:26
2025-05-14,1472,三洋實業,103.5,103.5,99.5,100.0,10404031,TWSE,2025-06-07 13:27:26
2025-05-14,1473,台南,30.3,30.7,30.1,30.5,9168168,TWSE,2025-06-07 13:27:26
2025-05-14,1474,弘裕,13.75,13.8,13.55,13.6,1689027,TWSE,2025-06-07 13:27:26
2025-05-14,1475,業旺,45.5,46.3,45.05,46.3,4613178,TWSE,2025-06-07 13:27:26
2025-05-14,1476,儒鴻,452.0,469.5,448.0,466.5,548970920,TWSE,2025-06-07 13:27:26
2025-05-14,1477,聚陽,283.5,286.5,281.0,282.5,459806651,TWSE,2025-06-07 13:27:26
