日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-05-12,1101,台泥,30.9,31.2,30.8,31.2,254302979,TWSE,2025-06-07 13:27:34
2025-05-12,1102,亞泥,45.25,45.55,44.95,45.1,220898030,TWSE,2025-06-07 13:27:34
2025-05-12,1103,嘉泥,15.8,15.95,15.7,15.75,5940819,TWSE,2025-06-07 13:27:34
2025-05-12,1104,環泥,29.5,29.8,29.3,29.7,10269342,TWSE,2025-06-07 13:27:34
2025-05-12,1108,幸福,15.1,15.2,15.05,15.1,5459485,TWSE,2025-06-07 13:27:34
2025-05-12,1109,信大,17.15,17.3,17.15,17.25,2638547,TWSE,2025-06-07 13:27:34
2025-05-12,1110,東泥,19.45,19.65,19.25,19.6,3475150,TWSE,2025-06-07 13:27:34
2025-05-12,1201,味全,17.15,17.2,17.0,17.1,5218075,TWSE,2025-06-07 13:27:34
2025-05-12,1203,味王,41.15,41.2,40.5,40.5,1049335,TWSE,2025-06-07 13:27:34
2025-05-12,1210,大成,63.2,63.3,61.9,62.2,239607365,TWSE,2025-06-07 13:27:34
2025-05-12,1213,大飲,14.0,14.0,13.8,13.95,556673,TWSE,2025-06-07 13:27:34
2025-05-12,1215,卜蜂,109.5,111.0,109.0,110.0,129176065,TWSE,2025-06-07 13:27:34
2025-05-12,1216,統一,82.0,82.0,80.1,80.3,762659817,TWSE,2025-06-07 13:27:34
2025-05-12,1217,愛之味,11.3,11.3,11.15,11.25,42058612,TWSE,2025-06-07 13:27:34
2025-05-12,1218,泰山,21.75,21.85,21.5,21.8,40666156,TWSE,2025-06-07 13:27:34
2025-05-12,1219,福壽,15.75,15.95,15.75,15.95,8792773,TWSE,2025-06-07 13:27:34
2025-05-12,1220,台榮,15.35,15.35,15.0,15.05,6202433,TWSE,2025-06-07 13:27:34
2025-05-12,1227,佳格,38.2,38.2,37.0,37.35,34463369,TWSE,2025-06-07 13:27:34
2025-05-12,1229,聯華,46.35,46.55,45.85,45.9,45761743,TWSE,2025-06-07 13:27:34
2025-05-12,1231,聯華食,136.0,138.0,136.0,137.0,36572159,TWSE,2025-06-07 13:27:34
2025-05-12,1232,大統益,163.5,164.5,162.5,164.0,42717898,TWSE,2025-06-07 13:27:34
2025-05-12,1233,天仁,33.15,33.15,32.4,32.55,1283949,TWSE,2025-06-07 13:27:34
2025-05-12,1234,黑松,41.4,41.8,41.15,41.3,9671121,TWSE,2025-06-07 13:27:34
2025-05-12,1235,興泰,106.0,106.0,101.0,101.0,733565,TWSE,2025-06-07 13:27:34
2025-05-12,1236,宏亞,21.75,21.8,21.7,21.8,76148,TWSE,2025-06-07 13:27:34
2025-05-12,1256,鮮活果汁-KY,121.5,124.5,121.5,122.0,2420904,TWSE,2025-06-07 13:27:34
2025-05-12,1301,台塑,36.7,37.25,36.6,36.7,376229028,TWSE,2025-06-07 13:27:34
2025-05-12,1303,南亞,31.8,32.0,31.5,31.65,212084187,TWSE,2025-06-07 13:27:34
2025-05-12,1304,台聚,10.6,10.65,10.5,10.6,14885857,TWSE,2025-06-07 13:27:34
2025-05-12,1305,華夏,11.65,11.8,11.6,11.65,4791832,TWSE,2025-06-07 13:27:34
2025-05-12,1307,三芳,40.3,40.65,39.8,39.9,54473302,TWSE,2025-06-07 13:27:34
2025-05-12,1308,亞聚,12.55,12.8,12.5,12.7,22037732,TWSE,2025-06-07 13:27:34
2025-05-12,1309,台達化,12.35,12.45,12.3,12.4,3672183,TWSE,2025-06-07 13:27:34
2025-05-12,1310,台苯,9.26,9.36,9.2,9.23,5648934,TWSE,2025-06-07 13:27:34
2025-05-12,1312,國喬,12.8,13.2,12.65,12.7,157435888,TWSE,2025-06-07 13:27:34
2025-05-12,1313,聯成,8.64,8.78,8.64,8.66,13122213,TWSE,2025-06-07 13:27:34
2025-05-12,1314,中石化,7.7,7.72,7.65,7.67,29947856,TWSE,2025-06-07 13:27:34
2025-05-12,1315,達新,66.2,66.3,65.5,66.2,303146,TWSE,2025-06-07 13:27:34
2025-05-12,1316,上曜,16.35,16.65,16.05,16.25,358452917,TWSE,2025-06-07 13:27:34
2025-05-12,1319,東陽,128.5,128.5,124.5,125.0,476690000,TWSE,2025-06-07 13:27:34
2025-05-12,1321,大洋,36.25,36.4,35.85,36.15,6540020,TWSE,2025-06-07 13:27:34
2025-05-12,1323,永裕,20.7,20.7,20.55,20.65,588691,TWSE,2025-06-07 13:27:34
2025-05-12,1324,地球,11.5,11.65,11.4,11.5,599303,TWSE,2025-06-07 13:27:34
2025-05-12,1325,恆大,27.25,27.75,27.25,27.6,5222142,TWSE,2025-06-07 13:27:34
2025-05-12,1326,台化,25.9,26.2,25.85,26.0,185625442,TWSE,2025-06-07 13:27:34
2025-05-12,1337,再生-KY,6.56,6.99,6.56,6.8,11400185,TWSE,2025-06-07 13:27:34
2025-05-12,1338,廣華-KY,24.5,24.5,24.1,24.4,1136643,TWSE,2025-06-07 13:27:34
2025-05-12,1339,昭輝,52.0,52.5,51.0,52.1,3946716,TWSE,2025-06-07 13:27:34
2025-05-12,1340,勝悅-KY,7.24,7.36,7.24,7.35,265420,TWSE,2025-06-07 13:27:34
2025-05-12,1341,富林-KY,64.0,65.3,64.0,65.3,582757,TWSE,2025-06-07 13:27:34
2025-05-12,1342,八貫,94.5,95.1,94.0,95.1,20794558,TWSE,2025-06-07 13:27:34
2025-05-12,1402,遠東新,34.95,35.2,34.0,34.05,222580801,TWSE,2025-06-07 13:27:34
2025-05-12,1409,新纖,13.25,13.25,13.1,13.2,14002304,TWSE,2025-06-07 13:27:34
2025-05-12,1410,南染,35.5,36.35,35.5,35.9,1254456,TWSE,2025-06-07 13:27:34
2025-05-12,1413,宏洲,12.0,12.0,11.85,11.9,483105,TWSE,2025-06-07 13:27:34
2025-05-12,1414,東和,19.55,19.85,19.5,19.75,3982221,TWSE,2025-06-07 13:27:34
2025-05-12,1416,廣豐,12.95,13.0,12.8,12.85,1924478,TWSE,2025-06-07 13:27:34
2025-05-12,1417,嘉裕,8.2,8.28,8.1,8.19,860871,TWSE,2025-06-07 13:27:34
2025-05-12,1418,東華,22.1,22.1,21.65,22.0,380325,TWSE,2025-06-07 13:27:34
2025-05-12,1419,新紡,42.85,43.3,42.85,43.3,2595297,TWSE,2025-06-07 13:27:34
2025-05-12,1423,利華,34.1,36.8,34.1,34.55,1122176,TWSE,2025-06-07 13:27:34
2025-05-12,1432,大魯閣,16.95,17.15,16.85,17.05,2634303,TWSE,2025-06-07 13:27:34
2025-05-12,1434,福懋,17.55,17.6,17.35,17.35,11754229,TWSE,2025-06-07 13:27:34
2025-05-12,1435,中福,35.55,35.55,35.45,35.45,111261,TWSE,2025-06-07 13:27:34
2025-05-12,1436,華友聯,122.5,123.5,121.0,122.0,18774380,TWSE,2025-06-07 13:27:34
2025-05-12,1437,勤益控,32.75,32.75,32.35,32.65,5429332,TWSE,2025-06-07 13:27:34
2025-05-12,1438,三地開發,46.9,46.9,45.55,46.4,1492020,TWSE,2025-06-07 13:27:34
2025-05-12,1439,雋揚,31.4,31.4,30.7,31.25,415457,TWSE,2025-06-07 13:27:34
2025-05-12,1440,南紡,14.25,14.35,14.05,14.2,27643063,TWSE,2025-06-07 13:27:34
2025-05-12,1441,大東,12.9,12.95,12.85,12.95,130139,TWSE,2025-06-07 13:27:34
2025-05-12,1442,名軒,75.0,75.1,73.7,73.7,19493073,TWSE,2025-06-07 13:27:34
2025-05-12,1443,立益物流,30.75,31.45,30.75,30.75,806408,TWSE,2025-06-07 13:27:34
2025-05-12,1444,力麗,7.6,7.65,7.57,7.6,6235797,TWSE,2025-06-07 13:27:34
2025-05-12,1445,大宇,14.15,14.55,14.15,14.55,430469,TWSE,2025-06-07 13:27:34
2025-05-12,1446,宏和,27.8,28.25,27.45,27.8,16307225,TWSE,2025-06-07 13:27:34
2025-05-12,1447,力鵬,6.57,6.57,6.49,6.49,4994020,TWSE,2025-06-07 13:27:34
2025-05-12,1449,佳和,13.9,14.4,13.9,14.3,7407993,TWSE,2025-06-07 13:27:34
2025-05-12,1451,年興,20.6,20.6,20.15,20.45,14055497,TWSE,2025-06-07 13:27:34
2025-05-12,1452,宏益,12.65,12.8,12.65,12.75,669627,TWSE,2025-06-07 13:27:34
2025-05-12,1453,大將,15.3,15.4,15.0,15.0,2159920,TWSE,2025-06-07 13:27:34
2025-05-12,1454,台富,14.5,14.5,14.45,14.5,74516,TWSE,2025-06-07 13:27:34
2025-05-12,1455,集盛,9.62,9.68,9.58,9.62,2374356,TWSE,2025-06-07 13:27:34
2025-05-12,1456,怡華,14.45,14.6,13.9,14.0,1748821,TWSE,2025-06-07 13:27:34
2025-05-12,1457,宜進,17.85,18.1,17.75,18.0,2543857,TWSE,2025-06-07 13:27:34
2025-05-12,1459,聯發,11.8,11.95,11.8,11.9,1607434,TWSE,2025-06-07 13:27:34
2025-05-12,1460,宏遠,6.8,6.82,6.76,6.8,2756300,TWSE,2025-06-07 13:27:34
2025-05-12,1463,強盛新,23.55,23.55,21.65,22.5,48433562,TWSE,2025-06-07 13:27:34
2025-05-12,1464,得力,14.15,14.15,13.95,14.05,11138268,TWSE,2025-06-07 13:27:34
2025-05-12,1465,偉全,13.95,14.05,13.85,13.95,847487,TWSE,2025-06-07 13:27:34
2025-05-12,1466,聚隆,15.85,16.2,15.8,15.85,8243844,TWSE,2025-06-07 13:27:34
2025-05-12,1467,南緯,8.89,8.94,8.8,8.9,4425935,TWSE,2025-06-07 13:27:34
2025-05-12,1468,昶和,14.5,14.5,14.1,14.1,502383,TWSE,2025-06-07 13:27:34
2025-05-12,1470,大統新創,27.1,27.1,26.4,26.8,403264,TWSE,2025-06-07 13:27:34
2025-05-12,1471,首利,10.25,10.3,10.1,10.25,1985958,TWSE,2025-06-07 13:27:34
2025-05-12,1472,三洋實業,96.5,99.2,96.0,98.5,5884416,TWSE,2025-06-07 13:27:34
2025-05-12,1473,台南,29.65,30.1,29.5,29.9,7315838,TWSE,2025-06-07 13:27:34
2025-05-12,1474,弘裕,13.65,13.75,13.65,13.75,1611813,TWSE,2025-06-07 13:27:34
2025-05-12,1475,業旺,41.55,44.7,41.55,44.7,4899438,TWSE,2025-06-07 13:27:34
2025-05-12,1476,儒鴻,431.5,455.0,427.5,453.0,547399403,TWSE,2025-06-07 13:27:34
2025-05-12,1477,聚陽,279.0,282.5,275.5,282.5,291759645,TWSE,2025-06-07 13:27:34
2025-05-12,1503,士電,166.5,171.0,165.5,165.5,655901670,TWSE,2025-06-07 13:27:34
2025-05-12,1504,東元,52.2,52.5,51.7,52.1,107563377,TWSE,2025-06-07 13:27:34
2025-05-12,1506,正道,12.2,12.3,12.1,12.2,1035379,TWSE,2025-06-07 13:27:34
2025-05-12,1512,瑞利,7.92,8.34,7.92,8.34,596346,TWSE,2025-06-07 13:27:34
2025-05-12,1513,中興電,137.0,139.0,137.0,137.5,933163431,TWSE,2025-06-07 13:27:34
2025-05-12,1514,亞力,106.5,109.5,106.0,107.0,878164627,TWSE,2025-06-07 13:27:34
2025-05-12,1515,力山,32.3,32.3,31.55,32.0,7915765,TWSE,2025-06-07 13:27:34
2025-05-12,1516,川飛,17.8,18.45,17.45,18.45,12197610,TWSE,2025-06-07 13:27:34
2025-05-12,1517,利奇,11.85,11.9,11.7,11.85,1516957,TWSE,2025-06-07 13:27:34
2025-05-12,1519,華城,468.0,497.0,468.0,486.5,3427562257,TWSE,2025-06-07 13:27:34
2025-05-12,1521,大億,27.5,27.7,27.5,27.7,529496,TWSE,2025-06-07 13:27:34
2025-05-12,1522,堤維西,48.2,48.2,47.25,47.6,134766056,TWSE,2025-06-07 13:27:34
2025-05-12,1524,耿鼎,32.55,33.3,32.5,33.0,127993414,TWSE,2025-06-07 13:27:34
2025-05-12,1525,江申,62.2,62.8,62.0,62.8,626740,TWSE,2025-06-07 13:27:34
2025-05-12,1526,日馳,23.8,23.8,22.8,23.3,10096757,TWSE,2025-06-07 13:27:34
2025-05-12,1527,鑽全,36.9,37.4,36.9,37.4,7258510,TWSE,2025-06-07 13:27:34
2025-05-12,1528,恩德,13.05,14.2,13.05,13.9,71132529,TWSE,2025-06-07 13:27:34
2025-05-12,1529,樂事綠能,25.8,26.9,25.65,25.75,57220745,TWSE,2025-06-07 13:27:34
2025-05-12,1530,亞崴,29.85,30.5,29.85,30.15,4833433,TWSE,2025-06-07 13:27:34
2025-05-12,1531,高林股,13.15,13.2,13.0,13.05,715083,TWSE,2025-06-07 13:27:34
2025-05-12,1532,勤美,27.35,27.4,27.0,27.2,23858610,TWSE,2025-06-07 13:27:34
2025-05-12,1533,車王電,31.5,31.5,30.7,30.75,1467227,TWSE,2025-06-07 13:27:34
2025-05-12,1535,中宇,55.1,55.8,55.1,55.3,2666707,TWSE,2025-06-07 13:27:34
2025-05-12,1536,和大,63.5,65.3,63.0,63.3,854505303,TWSE,2025-06-07 13:27:34
2025-05-12,1537,廣隆,143.5,144.5,142.5,144.5,9685890,TWSE,2025-06-07 13:27:34
2025-05-12,1538,正峰,29.2,29.2,28.45,29.0,303199,TWSE,2025-06-07 13:27:34
2025-05-12,1539,巨庭,19.6,20.25,19.6,20.15,2289330,TWSE,2025-06-07 13:27:34
2025-05-12,1540,喬福,31.7,33.35,31.7,32.25,94845220,TWSE,2025-06-07 13:27:34
2025-05-12,1541,錩泰,26.35,26.35,25.8,26.15,198803,TWSE,2025-06-07 13:27:34
2025-05-12,1558,伸興,98.3,98.8,97.7,98.5,7732257,TWSE,2025-06-07 13:27:34
2025-05-12,1560,中砂,269.5,276.0,268.0,268.5,712549954,TWSE,2025-06-07 13:27:34
2025-05-12,1563,巧新,62.5,63.0,62.0,62.5,26860735,TWSE,2025-06-07 13:27:34
2025-05-12,1568,倉佑,24.7,25.0,24.7,25.0,2109844,TWSE,2025-06-07 13:27:34
2025-05-12,1582,信錦,75.6,77.2,75.6,76.4,42596163,TWSE,2025-06-07 13:27:34
2025-05-12,1583,程泰,57.5,60.0,57.1,59.8,5053365,TWSE,2025-06-07 13:27:34
2025-05-12,1587,吉茂,30.1,31.8,30.1,31.25,7818591,TWSE,2025-06-07 13:27:34
2025-05-12,1589,永冠-KY,30.35,30.45,30.0,30.05,3093195,TWSE,2025-06-07 13:27:34
2025-05-12,1590,亞德客-KY,900.0,920.0,898.0,908.0,504687096,TWSE,2025-06-07 13:27:34
2025-05-12,1597,直得,85.7,91.0,85.7,88.0,746934836,TWSE,2025-06-07 13:27:34
2025-05-12,1598,岱宇,23.1,23.5,22.95,23.35,8543558,TWSE,2025-06-07 13:27:34
2025-05-12,1603,華電,36.2,36.8,36.15,36.6,15241047,TWSE,2025-06-07 13:27:34
2025-05-12,1604,聲寶,26.8,26.85,26.7,26.8,4859194,TWSE,2025-06-07 13:27:34
2025-05-12,1605,華新,21.6,23.15,21.5,22.0,960900393,TWSE,2025-06-07 13:27:34
2025-05-12,1608,華榮,25.05,25.6,25.05,25.35,33297484,TWSE,2025-06-07 13:27:34
2025-05-12,1609,大亞,36.6,37.75,36.6,37.45,134568880,TWSE,2025-06-07 13:27:34
2025-05-12,1611,中電,14.0,14.05,13.85,13.9,4198395,TWSE,2025-06-07 13:27:34
2025-05-12,1612,宏泰,32.2,32.65,32.2,32.65,13265584,TWSE,2025-06-07 13:27:34
2025-05-12,1614,三洋電,39.45,39.45,39.05,39.4,1692870,TWSE,2025-06-07 13:27:34
2025-05-12,1615,大山,52.7,52.9,51.9,52.1,4931688,TWSE,2025-06-07 13:27:34
2025-05-12,1616,億泰,25.3,25.6,25.0,25.45,85068349,TWSE,2025-06-07 13:27:34
2025-05-12,1617,榮星,17.25,17.5,17.25,17.35,2818115,TWSE,2025-06-07 13:27:34
2025-05-12,1618,合機,45.05,45.5,44.05,44.45,265265677,TWSE,2025-06-07 13:27:34
2025-05-12,1626,艾美特-KY,12.65,12.65,12.35,12.5,1275001,TWSE,2025-06-07 13:27:34
2025-05-12,1702,南僑,49.15,49.15,48.8,48.85,15714363,TWSE,2025-06-07 13:27:34
2025-05-12,1707,葡萄王,137.0,139.0,137.0,137.0,16321061,TWSE,2025-06-07 13:27:34
2025-05-12,1708,東鹼,35.2,35.95,35.2,35.75,41778168,TWSE,2025-06-07 13:27:34
2025-05-12,1709,和益,17.95,18.0,17.6,17.65,9307702,TWSE,2025-06-07 13:27:34
2025-05-12,1710,東聯,13.8,13.95,13.75,13.85,12629210,TWSE,2025-06-07 13:27:34
2025-05-12,1711,永光,17.1,17.25,17.0,17.2,16439278,TWSE,2025-06-07 13:27:34
2025-05-12,1712,興農,42.15,42.3,41.85,42.2,23717913,TWSE,2025-06-07 13:27:34
2025-05-12,1713,國化,54.4,54.5,53.6,53.9,11532911,TWSE,2025-06-07 13:27:34
2025-05-12,1714,和桐,8.49,8.56,8.48,8.51,5388490,TWSE,2025-06-07 13:27:34
2025-05-12,1717,長興,26.55,27.2,26.55,26.65,37969954,TWSE,2025-06-07 13:27:34
2025-05-12,1718,中纖,6.61,6.67,6.6,6.67,8587909,TWSE,2025-06-07 13:27:34
2025-05-12,1720,生達,59.4,59.4,58.7,58.9,28750482,TWSE,2025-06-07 13:27:34
2025-05-12,1721,三晃,12.5,12.6,12.4,12.4,8605993,TWSE,2025-06-07 13:27:34
2025-05-12,1722,台肥,56.3,56.3,54.7,55.1,118849582,TWSE,2025-06-07 13:27:34
2025-05-12,1723,中碳,92.2,92.5,92.0,92.5,9629615,TWSE,2025-06-07 13:27:34
2025-05-12,1725,元禎,30.5,31.0,30.5,30.65,991043,TWSE,2025-06-07 13:27:34
2025-05-12,1726,永記,77.4,77.5,76.5,77.0,1495569,TWSE,2025-06-07 13:27:34
2025-05-12,1727,中華化,24.25,25.2,24.25,24.4,5114484,TWSE,2025-06-07 13:27:34
2025-05-12,1730,花仙子,57.0,57.0,55.8,56.1,4684259,TWSE,2025-06-07 13:27:34
2025-05-12,1731,美吾華,23.0,23.1,22.9,22.95,3344282,TWSE,2025-06-07 13:27:34
2025-05-12,1732,毛寶,25.25,25.45,25.1,25.15,1768547,TWSE,2025-06-07 13:27:34
2025-05-12,1733,五鼎,30.65,31.1,30.5,30.75,5931033,TWSE,2025-06-07 13:27:34
2025-05-12,1734,杏輝,31.95,32.7,31.95,32.4,17178464,TWSE,2025-06-07 13:27:34
2025-05-12,1735,日勝化,16.75,17.0,16.65,17.0,271149,TWSE,2025-06-07 13:27:34
2025-05-12,1736,喬山,164.5,165.5,162.5,163.5,54775758,TWSE,2025-06-07 13:27:34
2025-05-12,1737,臺鹽,32.8,32.9,32.6,32.75,4800267,TWSE,2025-06-07 13:27:34
2025-05-12,1752,南光,36.95,37.0,36.65,36.75,4657831,TWSE,2025-06-07 13:27:34
2025-05-12,1760,寶齡富錦,70.5,71.7,70.4,71.7,7317950,TWSE,2025-06-07 13:27:34
2025-05-12,1762,中化生,29.4,29.45,29.3,29.45,1462117,TWSE,2025-06-07 13:27:34
2025-05-12,1773,勝一,136.0,138.5,136.0,138.0,22072219,TWSE,2025-06-07 13:27:34
2025-05-12,1776,展宇,18.0,18.15,18.0,18.05,518617,TWSE,2025-06-07 13:27:34
2025-05-12,1783,和康生,42.2,42.6,42.2,42.35,3169839,TWSE,2025-06-07 13:27:34
2025-05-12,1786,科妍,96.5,98.1,96.5,97.6,26767851,TWSE,2025-06-07 13:27:34
2025-05-12,1789,神隆,19.25,19.3,19.0,19.2,3905575,TWSE,2025-06-07 13:27:34
2025-05-12,1795,美時,235.0,239.0,230.0,231.0,906684640,TWSE,2025-06-07 13:27:34
2025-05-12,1802,台玻,14.65,14.85,14.6,14.75,49522742,TWSE,2025-06-07 13:27:34
2025-05-12,1805,寶徠,15.15,15.15,14.95,15.15,810160,TWSE,2025-06-07 13:27:34
2025-05-12,1806,冠軍,11.35,11.35,11.25,11.3,12725529,TWSE,2025-06-07 13:27:34
2025-05-12,1808,潤隆,32.4,32.4,31.85,31.95,31288152,TWSE,2025-06-07 13:27:34
2025-05-12,1809,中釉,16.85,17.25,16.85,17.1,7463196,TWSE,2025-06-07 13:27:34
2025-05-12,1810,和成,18.2,18.25,17.95,18.1,21845879,TWSE,2025-06-07 13:27:34
2025-05-12,1817,凱撒衛,45.4,45.4,44.75,45.0,2334169,TWSE,2025-06-07 13:27:34
2025-05-12,1903,士紙,51.5,55.2,51.5,54.5,64981649,TWSE,2025-06-07 13:27:34
2025-05-12,1904,正隆,18.9,18.9,18.75,18.85,8841541,TWSE,2025-06-07 13:27:34
2025-05-12,1905,華紙,14.05,14.15,13.8,13.9,8792729,TWSE,2025-06-07 13:27:34
2025-05-12,1906,寶隆,13.15,13.2,13.0,13.0,492538,TWSE,2025-06-07 13:27:34
2025-05-12,1907,永豐餘,28.55,28.55,28.1,28.25,24764406,TWSE,2025-06-07 13:27:34
2025-05-12,1909,榮成,9.58,9.59,9.49,9.52,8189138,TWSE,2025-06-07 13:27:34
2025-05-12,2002,中鋼,21.4,21.55,21.25,21.35,303691425,TWSE,2025-06-07 13:27:34
2025-05-12,2006,東和鋼鐵,67.5,67.5,66.1,66.5,80230412,TWSE,2025-06-07 13:27:34
2025-05-12,2007,燁興,8.36,8.53,8.36,8.45,2342214,TWSE,2025-06-07 13:27:34
2025-05-12,2008,高興昌,25.45,25.5,25.0,25.5,152000,TWSE,2025-06-07 13:27:34
2025-05-12,2009,第一銅,34.6,35.3,34.6,34.8,57833664,TWSE,2025-06-07 13:27:34
2025-05-12,2010,春源,19.35,19.75,19.3,19.7,45713920,TWSE,2025-06-07 13:27:34
2025-05-12,2012,春雨,20.95,21.15,20.95,21.1,409393,TWSE,2025-06-07 13:27:34
2025-05-12,2013,中鋼構,44.85,44.85,44.05,44.5,4845969,TWSE,2025-06-07 13:27:34
2025-05-12,2014,中鴻,16.25,16.65,16.25,16.5,128220546,TWSE,2025-06-07 13:27:34
2025-05-12,2015,豐興,61.8,61.8,61.0,61.3,14599903,TWSE,2025-06-07 13:27:34
2025-05-12,2017,官田鋼,10.4,10.7,10.4,10.55,4568068,TWSE,2025-06-07 13:27:34
2025-05-12,2020,美亞,28.75,28.9,28.6,28.65,11527697,TWSE,2025-06-07 13:27:34
2025-05-12,2022,聚亨,8.47,8.8,8.47,8.48,4241274,TWSE,2025-06-07 13:27:34
2025-05-12,2023,燁輝,16.05,16.15,15.95,15.95,23399265,TWSE,2025-06-07 13:27:34
2025-05-12,2024,志聯,18.0,18.1,18.0,18.1,228539,TWSE,2025-06-07 13:27:34
2025-05-12,2025,千興,16.7,16.75,16.1,16.35,5935211,TWSE,2025-06-07 13:27:34
2025-05-12,2027,大成鋼,39.0,39.55,38.7,39.35,695906132,TWSE,2025-06-07 13:27:34
2025-05-12,2028,威致,18.45,19.7,18.45,18.95,6840185,TWSE,2025-06-07 13:27:34
2025-05-12,2029,盛餘,24.5,24.65,24.45,24.55,9175039,TWSE,2025-06-07 13:27:34
2025-05-12,2030,彰源,15.75,16.1,15.75,15.9,6679029,TWSE,2025-06-07 13:27:34
2025-05-12,2031,新光鋼,41.5,42.7,41.5,42.65,33410550,TWSE,2025-06-07 13:27:34
2025-05-12,2032,新鋼,16.6,17.75,16.55,17.2,36955202,TWSE,2025-06-07 13:27:34
2025-05-12,2033,佳大,18.2,18.55,18.2,18.35,1999521,TWSE,2025-06-07 13:27:34
2025-05-12,2034,允強,22.85,23.8,22.85,23.8,155467050,TWSE,2025-06-07 13:27:34
2025-05-12,2038,海光,16.2,17.2,16.2,16.65,41348006,TWSE,2025-06-07 13:27:34
2025-05-12,2049,上銀,210.0,227.5,210.0,223.5,2909358718,TWSE,2025-06-07 13:27:34
2025-05-12,2059,川湖,1910.0,1945.0,1880.0,1880.0,1907554895,TWSE,2025-06-07 13:27:34
