日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-04-25,1101,台泥,29.35,29.65,29.35,29.35,317645702,TWSE,2025-06-07 13:28:44
2025-04-25,1102,亞泥,44.8,44.85,43.75,43.95,278047580,TWSE,2025-06-07 13:28:44
2025-04-25,1103,嘉泥,14.9,15.0,14.9,14.95,2337936,TWSE,2025-06-07 13:28:44
2025-04-25,1104,環泥,27.65,27.85,27.5,27.6,8541791,TWSE,2025-06-07 13:28:44
2025-04-25,1108,幸福,13.75,13.8,13.75,13.75,834258,TWSE,2025-06-07 13:28:44
2025-04-25,1109,信大,16.35,16.5,16.3,16.3,1529750,TWSE,2025-06-07 13:28:44
2025-04-25,1110,東泥,17.55,17.65,17.4,17.6,3523966,TWSE,2025-06-07 13:28:44
2025-04-25,1201,味全,16.15,16.2,16.0,16.1,3298646,TWSE,2025-06-07 13:28:44
2025-04-25,1203,味王,39.0,39.0,38.6,38.6,2723619,TWSE,2025-06-07 13:28:44
2025-04-25,1210,大成,60.3,60.4,59.4,59.8,108474431,TWSE,2025-06-07 13:28:44
2025-04-25,1213,大飲,12.95,13.1,12.9,12.9,125801,TWSE,2025-06-07 13:28:44
2025-04-25,1215,卜蜂,99.3,100.0,98.5,98.6,34039501,TWSE,2025-06-07 13:28:44
2025-04-25,1216,統一,76.5,76.9,75.8,76.2,1084711950,TWSE,2025-06-07 13:28:44
2025-04-25,1217,愛之味,11.3,11.3,11.15,11.25,9749642,TWSE,2025-06-07 13:28:44
2025-04-25,1218,泰山,20.6,20.65,20.45,20.55,14184955,TWSE,2025-06-07 13:28:44
2025-04-25,1219,福壽,13.65,13.75,13.6,13.75,6988663,TWSE,2025-06-07 13:28:44
2025-04-25,1220,台榮,13.85,14.0,13.8,13.8,2011289,TWSE,2025-06-07 13:28:44
2025-04-25,1227,佳格,33.9,34.15,33.65,33.65,14953077,TWSE,2025-06-07 13:28:44
2025-04-25,1229,聯華,44.1,44.4,43.95,44.0,17163856,TWSE,2025-06-07 13:28:44
2025-04-25,1231,聯華食,131.0,132.0,130.0,131.0,21276617,TWSE,2025-06-07 13:28:44
2025-04-25,1232,大統益,152.0,153.0,151.5,152.0,7184185,TWSE,2025-06-07 13:28:44
2025-04-25,1233,天仁,34.05,34.5,34.05,34.45,796941,TWSE,2025-06-07 13:28:44
2025-04-25,1234,黑松,39.4,39.4,39.0,39.0,5187276,TWSE,2025-06-07 13:28:44
2025-04-25,1235,興泰,100.5,100.5,100.5,100.5,100500,TWSE,2025-06-07 13:28:44
2025-04-25,1236,宏亞,20.85,20.85,20.85,20.85,77060,TWSE,2025-06-07 13:28:44
2025-04-25,1256,鮮活果汁-KY,122.0,122.0,117.5,118.0,3513966,TWSE,2025-06-07 13:28:44
2025-04-25,1301,台塑,34.55,34.8,34.1,34.1,460050856,TWSE,2025-06-07 13:28:44
2025-04-25,1303,南亞,30.75,30.95,30.35,30.4,156755855,TWSE,2025-06-07 13:28:44
2025-04-25,1304,台聚,10.2,10.3,10.1,10.15,12956558,TWSE,2025-06-07 13:28:44
2025-04-25,1305,華夏,11.2,11.25,11.05,11.05,2747570,TWSE,2025-06-07 13:28:44
2025-04-25,1307,三芳,36.7,36.95,36.0,36.95,66455471,TWSE,2025-06-07 13:28:44
2025-04-25,1308,亞聚,13.05,13.2,12.95,12.95,3558554,TWSE,2025-06-07 13:28:44
2025-04-25,1309,台達化,11.7,11.7,11.55,11.7,2572807,TWSE,2025-06-07 13:28:44
2025-04-25,1310,台苯,9.0,9.0,8.9,8.92,3809458,TWSE,2025-06-07 13:28:44
2025-04-25,1312,國喬,11.55,12.0,11.5,11.65,70075908,TWSE,2025-06-07 13:28:44
2025-04-25,1313,聯成,8.22,8.26,8.2,8.23,5034088,TWSE,2025-06-07 13:28:44
2025-04-25,1314,中石化,7.07,7.11,7.02,7.05,31269151,TWSE,2025-06-07 13:28:44
2025-04-25,1315,達新,65.2,65.2,65.2,65.2,292100,TWSE,2025-06-07 13:28:44
2025-04-25,1316,上曜,15.15,15.4,14.75,14.8,167155786,TWSE,2025-06-07 13:28:44
2025-04-25,1319,東陽,132.5,133.5,128.5,129.0,858731338,TWSE,2025-06-07 13:28:44
2025-04-25,1321,大洋,34.3,34.8,34.1,34.7,5841569,TWSE,2025-06-07 13:28:44
2025-04-25,1323,永裕,20.35,20.65,20.35,20.65,695270,TWSE,2025-06-07 13:28:44
2025-04-25,1324,地球,11.25,11.25,11.15,11.2,349211,TWSE,2025-06-07 13:28:44
2025-04-25,1325,恆大,24.65,24.95,24.3,24.7,5652294,TWSE,2025-06-07 13:28:44
2025-04-25,1326,台化,25.2,25.3,25.05,25.05,134079018,TWSE,2025-06-07 13:28:44
2025-04-25,1337,再生-KY,5.64,5.75,5.61,5.68,600050,TWSE,2025-06-07 13:28:44
2025-04-25,1338,廣華-KY,23.65,23.95,23.3,23.55,1940283,TWSE,2025-06-07 13:28:44
2025-04-25,1339,昭輝,53.4,53.4,52.2,52.9,2648388,TWSE,2025-06-07 13:28:44
