日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-05-05,1101,台泥,30.2,30.9,30.2,30.6,822665761,TWSE,2025-06-07 13:28:04
2025-05-05,1102,亞泥,45.0,45.75,44.85,45.55,344309096,TWSE,2025-06-07 13:28:04
2025-05-05,1103,嘉泥,15.5,15.95,15.5,15.6,13405100,TWSE,2025-06-07 13:28:04
2025-05-05,1104,環泥,28.5,29.0,28.45,28.45,17563336,TWSE,2025-06-07 13:28:04
2025-05-05,1108,幸福,14.85,15.25,14.8,15.05,17885803,TWSE,2025-06-07 13:28:04
2025-05-05,1109,信大,17.05,17.45,17.05,17.4,6204997,TWSE,2025-06-07 13:28:04
2025-05-05,1110,東泥,19.65,19.75,19.2,19.55,10225571,TWSE,2025-06-07 13:28:04
2025-05-05,1201,味全,17.05,17.85,17.05,17.35,35941211,TWSE,2025-06-07 13:28:04
2025-05-05,1203,味王,39.0,42.55,39.0,42.0,8708655,TWSE,2025-06-07 13:28:04
2025-05-05,1210,大成,61.3,65.6,61.2,62.8,1366937795,TWSE,2025-06-07 13:28:04
2025-05-05,1213,大飲,12.9,13.55,12.9,13.55,335486,TWSE,2025-06-07 13:28:04
2025-05-05,1215,卜蜂,104.0,108.0,102.0,103.0,324273686,TWSE,2025-06-07 13:28:04
2025-05-05,1216,統一,79.3,82.1,79.0,80.8,1876507240,TWSE,2025-06-07 13:28:04
2025-05-05,1217,愛之味,11.4,11.9,11.4,11.6,58880151,TWSE,2025-06-07 13:28:04
2025-05-05,1218,泰山,21.75,22.85,21.7,22.65,413555412,TWSE,2025-06-07 13:28:04
2025-05-05,1219,福壽,16.3,16.55,15.8,16.55,124670776,TWSE,2025-06-07 13:28:04
2025-05-05,1220,台榮,15.0,15.9,15.0,15.65,42404673,TWSE,2025-06-07 13:28:04
2025-05-05,1227,佳格,36.0,38.5,36.0,37.95,196331318,TWSE,2025-06-07 13:28:04
2025-05-05,1229,聯華,45.35,47.4,45.35,46.05,221567081,TWSE,2025-06-07 13:28:04
2025-05-05,1231,聯華食,140.0,142.5,137.5,140.0,152033867,TWSE,2025-06-07 13:28:04
