日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-03-25,1101,台泥,33.2,33.3,32.8,32.8,402804770,TWSE,2025-06-07 15:21:33
2025-03-25,1102,亞泥,45.75,45.85,45.6,45.85,579888494,TWSE,2025-06-07 15:21:33
2025-03-25,1103,嘉泥,16.4,16.4,16.2,16.3,8764502,TWSE,2025-06-07 15:21:33
2025-03-25,1104,環泥,30.3,30.35,30.15,30.25,8154682,TWSE,2025-06-07 15:21:33
2025-03-25,1108,幸福,15.05,15.1,15.0,15.0,2458197,TWSE,2025-06-07 15:21:33
2025-03-25,1109,信大,17.8,17.95,17.8,17.9,1819220,TWSE,2025-06-07 15:21:33
2025-03-25,1110,東泥,18.5,18.75,18.0,18.25,20558073,TWSE,2025-06-07 15:21:33
2025-03-25,1201,味全,17.95,18.0,17.85,17.9,3496463,TWSE,2025-06-07 15:21:33
2025-03-25,1203,味王,38.8,38.95,38.7,38.85,871985,TWSE,2025-06-07 15:21:33
2025-03-25,1210,大成,58.3,58.5,57.7,57.8,44464611,TWSE,2025-06-07 15:21:33
2025-03-25,1213,大飲,13.5,13.85,13.35,13.85,534828,TWSE,2025-06-07 15:21:33
2025-03-25,1215,卜蜂,102.0,103.0,101.0,101.0,25437467,TWSE,2025-06-07 15:21:33
2025-03-25,1216,統一,82.4,83.2,81.8,82.5,481317829,TWSE,2025-06-07 15:21:33
2025-03-25,1217,愛之味,11.95,12.0,11.85,11.9,9886327,TWSE,2025-06-07 15:21:33
2025-03-25,1218,泰山,21.3,21.4,21.0,21.05,18103544,TWSE,2025-06-07 15:21:33
2025-03-25,1219,福壽,15.1,15.1,15.0,15.05,1384557,TWSE,2025-06-07 15:21:33
2025-03-25,1220,台榮,15.7,15.7,15.4,15.45,7475238,TWSE,2025-06-07 15:21:33
2025-03-25,1225,福懋油,37.55,37.8,36.65,36.75,27722753,TWSE,2025-06-07 15:21:33
2025-03-25,1227,佳格,35.75,35.9,35.65,35.7,10970930,TWSE,2025-06-07 15:21:33
2025-03-25,1229,聯華,51.6,51.7,51.3,51.3,30938629,TWSE,2025-06-07 15:21:33
2025-03-25,1231,聯華食,131.5,132.5,129.0,131.5,56625891,TWSE,2025-06-07 15:21:33
2025-03-25,1232,大統益,153.0,154.0,153.0,153.5,5573284,TWSE,2025-06-07 15:21:33
2025-03-25,1233,天仁,33.7,33.8,33.7,33.75,2057206,TWSE,2025-06-07 15:21:33
2025-03-25,1234,黑松,40.95,40.95,40.75,40.85,1523820,TWSE,2025-06-07 15:21:33
2025-03-25,1235,興泰,105.0,105.0,105.0,105.0,139848,TWSE,2025-06-07 15:21:33
2025-03-25,1236,宏亞,23.15,23.15,23.05,23.05,472911,TWSE,2025-06-07 15:21:33
2025-03-25,1256,鮮活果汁-KY,140.5,140.5,138.0,138.0,1591965,TWSE,2025-06-07 15:21:33
2025-03-25,1301,台塑,39.0,39.5,38.2,38.25,616666425,TWSE,2025-06-07 15:21:33
2025-03-25,1303,南亞,32.65,33.25,32.05,32.05,357323716,TWSE,2025-06-07 15:21:33
2025-03-25,1304,台聚,11.9,11.9,11.55,11.55,24870488,TWSE,2025-06-07 15:21:33
2025-03-25,1305,華夏,13.0,13.1,12.8,12.8,12564676,TWSE,2025-06-07 15:21:33
2025-03-25,1307,三芳,46.0,46.3,44.05,45.8,169044589,TWSE,2025-06-07 15:21:33
2025-03-25,1308,亞聚,14.5,14.55,14.15,14.25,10171120,TWSE,2025-06-07 15:21:33
2025-03-25,1309,台達化,14.1,14.15,13.85,13.9,8755370,TWSE,2025-06-07 15:21:33
2025-03-25,1310,台苯,10.3,10.35,10.15,10.15,4450533,TWSE,2025-06-07 15:21:33
2025-03-25,1312,國喬,11.2,11.2,10.95,11.05,35961156,TWSE,2025-06-07 15:21:33
2025-03-25,1313,聯成,9.62,9.67,9.38,9.44,20593802,TWSE,2025-06-07 15:21:33
2025-03-25,1314,中石化,7.8,7.85,7.76,7.84,40456443,TWSE,2025-06-07 15:21:33
2025-03-25,1315,達新,70.0,70.1,70.0,70.0,719015,TWSE,2025-06-07 15:21:33
2025-03-25,1316,上曜,17.05,18.2,17.05,18.05,1054402332,TWSE,2025-06-07 15:21:33
2025-03-25,1319,東陽,135.5,136.5,133.5,136.5,441839026,TWSE,2025-06-07 15:21:33
2025-03-25,1321,大洋,37.55,37.9,37.25,37.5,8291785,TWSE,2025-06-07 15:21:33
2025-03-25,1323,永裕,23.7,23.7,23.6,23.6,529535,TWSE,2025-06-07 15:21:33
2025-03-25,1324,地球,12.6,12.6,12.45,12.5,630284,TWSE,2025-06-07 15:21:33
2025-03-25,1325,恆大,28.7,28.7,28.15,28.15,5623921,TWSE,2025-06-07 15:21:33
2025-03-25,1326,台化,28.4,28.75,28.0,28.0,297670389,TWSE,2025-06-07 15:21:33
2025-03-25,1337,再生-KY,6.53,6.53,6.41,6.41,1212198,TWSE,2025-06-07 15:21:33
2025-03-25,1338,廣華-KY,29.65,30.0,29.65,29.85,2988843,TWSE,2025-06-07 15:21:33
2025-03-25,1339,昭輝,58.8,58.8,58.3,58.3,1383965,TWSE,2025-06-07 15:21:33
2025-03-25,1340,勝悅-KY,8.82,8.84,8.78,8.78,571724,TWSE,2025-06-07 15:21:33
2025-03-25,1341,富林-KY,74.4,74.4,74.2,74.4,2283246,TWSE,2025-06-07 15:21:33
2025-03-25,1342,八貫,102.0,102.0,100.0,100.5,23299130,TWSE,2025-06-07 15:21:33
2025-03-25,1402,遠東新,33.95,34.2,33.5,33.6,133979590,TWSE,2025-06-07 15:21:33
2025-03-25,1409,新纖,14.75,14.75,14.5,14.55,28055964,TWSE,2025-06-07 15:21:33
2025-03-25,1410,南染,35.65,36.2,35.55,35.75,464906,TWSE,2025-06-07 15:21:33
2025-03-25,1413,宏洲,12.0,12.35,12.0,12.3,2186012,TWSE,2025-06-07 15:21:33
2025-03-25,1414,東和,21.95,22.15,21.5,21.7,9104226,TWSE,2025-06-07 15:21:33
2025-03-25,1416,廣豐,12.85,12.85,12.7,12.85,2024153,TWSE,2025-06-07 15:21:33
2025-03-25,1417,嘉裕,9.45,9.5,9.31,9.45,1270090,TWSE,2025-06-07 15:21:33
2025-03-25,1418,東華,27.55,27.55,26.8,26.85,845614,TWSE,2025-06-07 15:21:33
