日期,代號,名稱,開盤,最高,最低,收盤,成交金額,資料來源,下載時間
2025-06-03,1101,台泥,28.0,28.0,26.55,26.85,2890262193,TWSE,2025-06-07 13:26:07
2025-06-03,1102,亞泥,41.85,41.9,41.4,41.8,286873101,TWSE,2025-06-07 13:26:07
2025-06-03,1103,嘉泥,14.85,14.85,14.55,14.65,6117937,TWSE,2025-06-07 13:26:07
2025-06-03,1104,環泥,30.05,30.45,29.6,30.2,19150490,TWSE,2025-06-07 13:26:07
2025-06-03,1108,幸福,15.1,15.1,14.9,15.05,4835732,TWSE,2025-06-07 13:26:07
2025-06-03,1109,信大,17.25,17.25,16.8,16.8,2659421,TWSE,2025-06-07 13:26:07
2025-06-03,1110,東泥,20.15,20.2,19.9,20.05,2249539,TWSE,2025-06-07 13:26:07
2025-06-03,1201,味全,16.2,16.2,15.85,15.9,9270608,TWSE,2025-06-07 13:26:07
2025-06-03,1203,味王,38.65,39.05,38.1,38.15,1351078,TWSE,2025-06-07 13:26:07
2025-06-03,1210,大成,63.9,63.9,60.7,60.9,311246243,TWSE,2025-06-07 13:26:07
2025-06-03,1213,大飲,12.8,12.85,12.75,12.8,162435,TWSE,2025-06-07 13:26:07
2025-06-03,1215,卜蜂,111.0,112.0,109.5,111.0,104548890,TWSE,2025-06-07 13:26:07
2025-06-03,1216,統一,79.2,79.8,78.3,79.3,2110843277,TWSE,2025-06-07 13:26:07
2025-06-03,1217,愛之味,10.9,10.95,10.75,10.8,10440345,TWSE,2025-06-07 13:26:07
2025-06-03,1218,泰山,21.15,21.25,20.85,20.9,30505766,TWSE,2025-06-07 13:26:07
2025-06-03,1219,福壽,15.2,15.2,14.7,14.75,17060431,TWSE,2025-06-07 13:26:07
2025-06-03,1220,台榮,13.65,13.65,13.25,13.35,9197570,TWSE,2025-06-07 13:26:07
2025-06-03,1227,佳格,33.5,33.75,33.05,33.15,23453301,TWSE,2025-06-07 13:26:07
2025-06-03,1229,聯華,44.85,44.85,44.0,44.8,46774936,TWSE,2025-06-07 13:26:07
2025-06-03,1231,聯華食,134.0,134.0,131.0,131.0,70400112,TWSE,2025-06-07 13:26:07
2025-06-03,1232,大統益,163.0,163.5,162.0,162.0,19863302,TWSE,2025-06-07 13:26:07
2025-06-03,1233,天仁,31.9,31.9,31.9,31.9,132705,TWSE,2025-06-07 13:26:07
2025-06-03,1234,黑松,41.0,41.1,40.75,40.8,5279021,TWSE,2025-06-07 13:26:07
2025-06-03,1235,興泰,61.2,62.4,61.2,61.3,2123595,TWSE,2025-06-07 13:26:07
2025-06-03,1236,宏亞,22.2,22.25,22.2,22.25,161704,TWSE,2025-06-07 13:26:07
2025-06-03,1256,鮮活果汁-KY,114.5,119.0,114.5,117.0,4704206,TWSE,2025-06-07 13:26:07
2025-06-03,1301,台塑,33.5,33.95,33.2,33.35,290077771,TWSE,2025-06-07 13:26:07
2025-06-03,1303,南亞,27.8,27.9,27.35,27.65,287267921,TWSE,2025-06-07 13:26:07
2025-06-03,1304,台聚,9.3,9.41,9.23,9.32,10605017,TWSE,2025-06-07 13:26:07
2025-06-03,1305,華夏,10.4,10.4,10.15,10.2,5962081,TWSE,2025-06-07 13:26:07
